E_eV,Sig_b
8062.59,4.24113
8066.51,4.46117
8070.43,4.71133
8074.36,4.99423
8078.28,5.31271
8082.2,5.66984
8086.12,6.06929
8090.04,6.51479
8093.96,7.01059
8097.88,7.56135
8099.84,7.85901
8101.8,8.17224
8103.76,8.50208
8105.72,8.84897
8107.68,9.21406
8109.64,9.59784
8111.6,10.0014
8113.56,10.4256
8115.52,10.8718
8117.48,11.3404
8119.44,11.8331
8121.4,12.3505
8123.37,12.8944
8125.33,13.4655
8127.29,14.0656
8129.25,14.6955
8131.21,15.3575
8133.17,16.0523
8135.13,16.7822
8137.09,17.5482
8139.05,18.353
8141.01,19.1974
8142.97,20.0843
8144.93,21.0149
8146.89,21.9922
8148.85,23.0175
8150.81,24.094
8152.77,25.2232
8154.73,26.4087
8156.69,27.6518
8158.65,28.9558
8160.61,30.3235
8162.57,31.7585
8164.54,33.2622
8166.5,34.8393
8168.46,36.4911
8170.42,38.2225
8172.38,40.0348
8174.34,41.9319
8176.3,43.9171
8178.25,45.9832
8180.2,48.1408
8184.1,52.7454
8188,57.7594
8191.9,63.2007
8195.8,69.0895
8199.7,75.4076
8203.6,82.1454
8207.5,89.2885
8212.81,99.5997
8218.12,110.427
8223.44,121.534
8228.75,132.598
8231.41,137.996
8234.06,143.232
8236.72,148.252
8239.38,153.003
8242.03,157.432
8244.69,161.487
8247.34,165.125
8250,168.307
8254.25,172.379
8258.5,175.13
8262.75,176.546
8267,176.667
8270.19,175.962
8273.38,174.635
8276.56,172.747
8279.75,170.368
8282.94,167.567
8286.12,164.415
8292.5,157.306
8298.88,149.548
8305.25,141.573
8311.62,133.596
8314.81,129.681
8318,125.842
8322.52,120.558
8327.03,115.485
8331.55,110.639
8336.07,106.027
8340.59,101.652
8345.1,97.5108
8349.62,93.5982
8354.14,89.9055
8359.48,85.811
8364.81,81.9935
8370.15,78.4338
8375.49,75.114
8380.83,72.0182
8386.17,69.1387
8391.51,66.4378
8396.84,63.9088
8401.36,61.8953
8405.88,59.9895
8410.4,58.184
8414.91,56.4728
8419.43,54.849
8423.95,53.3067
8428.46,51.8413
8432.98,50.4474
8437.5,49.1198
8442.02,47.8554
8451.05,45.4991
8460.08,43.3498
8469.12,41.383
8478.15,39.5782
8487.19,37.9172
8496.22,36.3844
8505.25,34.9663
8514.29,33.6508
8523.32,32.4277
8532.36,31.288
8541.39,30.2236
8556.17,28.6264
8570.96,27.1922
8585.74,25.8881
8600.52,24.7001
8615.31,23.6136
8630.09,22.6165
8644.87,21.6987
8659.66,20.8513
8677.73,19.9011
8695.79,19.0301
8713.86,18.2298
8731.93,17.4935
8750,16.8106
8768.07,16.1779
8786.14,15.589
8804.2,15.0384
8835.41,14.1702
8866.62,13.3919
8897.83,12.6859
8929.04,12.0467
8960.25,11.4619
8991.46,10.9238
9022.67,10.4269
9053.88,9.96723
9093.3,9.43518
9132.72,8.94467
9172.14,8.4956
9211.56,8.07793
9250.99,7.69194
9290.41,7.33023
9329.83,6.99546
9369.25,6.67582
9441.52,6.14316
9477.66,5.893
9513.8,5.65798
9586.07,5.2147
9658.34,4.80867
9730.62,4.43009
9802.89,4.07809
9875.17,3.74731
9947.44,3.43386
10000,3.21667
10060.7,2.97507
10104,2.80862
10147.2,2.64647
10190.5,2.48836
10233.7,2.3341
10277,2.18348
10320.2,2.03645
10363.5,1.89291
10406.8,1.75296
10457.6,1.59312
10508.4,1.43873
10559.3,1.29031
10610.1,1.14878
10635.6,1.08093
10661,1.01531
10686.4,0.952136
10711.8,0.891662
10737.2,0.834206
10762.7,0.78013
10788.1,0.72986
10813.5,0.683892
10838.9,0.642788
10851.6,0.624281
10864.4,0.607255
10877.1,0.591813
10889.8,0.578066
10902.5,0.566133
10915.2,0.556144
10927.9,0.548235
10940.6,0.542571
10953.3,0.53931
10966,0.538632
10978.8,0.540732
10991.5,0.545822
11004.2,0.554134
11016.9,0.565919
11029.6,0.581463
11042.3,0.601043
11055,0.624993
11067.7,0.653671
11074.1,0.669916
11080.4,0.687465
11086.8,0.706428
11093.1,0.726802
11099.5,0.74871
11105.9,0.772147
11112.2,0.797252
11118.6,0.824013
11124.9,0.852587
11131.3,0.88296
11137.6,0.915307
11144,0.949607
11150.4,0.986056
11156.7,1.02463
11163.1,1.06555
11169.4,1.10878
11175.8,1.15456
11182.1,1.20287
11188.5,1.25397
11194.8,1.30783
11201.2,1.36473
11207.5,1.42464
11213.9,1.48789
11220.2,1.55443
11226.6,1.62463
11233,1.69854
11239.3,1.77636
11245.7,1.85812
11252,1.94429
11258.4,2.03479
11264.8,2.13013
11271.1,2.23023
11277.5,2.33566
11283.8,2.44633
11290.2,2.56287
11296.5,2.68518
11302.9,2.81396
11309.2,2.94912
11315.6,3.09142
11321.9,3.24077
11328.3,3.39801
11334.7,3.56332
11341,3.73711
11347.4,3.91954
11353.7,4.11166
11360.1,4.31337
11366.4,4.52583
11372.8,4.74895
11379.1,4.98401
11385.5,5.23092
11391.9,5.49114
11398.2,5.76455
11404.6,6.05278
11410.9,6.35574
11417.3,6.67524
11423.6,7.01118
11430,7.36559
11436.4,7.73899
11442.7,8.13248
11449.1,8.54655
11455.4,8.98375
11461.8,9.44402
11468.1,9.9302
11474.5,10.4422
11480.8,10.9833
11487.2,11.5535
11493.5,12.1562
11499.9,12.7915
11506.3,13.4634
11512.6,14.1718
11519,14.9213
11525.3,15.7119
11531.7,16.5484
11538,17.4309
11544.4,18.365
11550.7,19.3505
11557.1,20.3936
11563.4,21.4942
11569.8,22.659
11576.2,23.8876
11582.5,25.1875
11588.9,26.5581
11595.2,28.0072
11601.6,29.5341
11607.9,31.147
11614.3,32.8445
11620.6,34.6353
11627,36.5169
11637.8,39.9467
11648.6,43.6645
11659.4,47.6798
11670.2,51.9917
11681.1,56.5944
11691.9,61.4563
11702.7,66.5434
11713.5,71.7992
11724.3,77.1528
11735.1,82.4976
11745.9,87.7234
11756.8,92.7003
11767.6,97.2943
11778.4,101.361
11789.2,104.779
11800,107.449
11810.8,109.302
11821.6,110.304
11832.4,110.464
11843.2,109.828
11854.1,108.468
11864.9,106.482
11875.7,103.978
11886.5,101.064
11897.3,97.8451
11908.1,94.4236
11929.8,87.2914
11940.6,83.707
11951.4,80.1806
11962.2,76.7432
11973,73.4195
11984.6,69.9955
11996.2,66.7345
12007.8,63.6426
12019.4,60.7236
12031,57.9699
12042.6,55.3816
12054.2,52.9476
12065.9,50.6646
12077.5,48.5204
12089.1,46.5106
12100.7,44.6231
12112.3,42.8532
12123.9,41.19
12135.5,39.6288
12147.1,38.1599
12158.7,36.7793
12170.3,35.4782
12181.9,34.2523
12193.5,33.0961
12205.1,32.0057
12216.7,30.9745
12228.3,30.0002
12239.9,29.0771
12251.5,28.2033
12263.1,27.3739
12274.8,26.5874
12286.4,25.8395
12298,25.1289
12309.6,24.4521
12321.2,23.8079
12332.8,23.1933
12344.4,22.6073
12367.6,21.5121
12390.8,20.5106
12414,19.5917
12437.2,18.7461
12460.4,17.9657
12483.7,17.2437
12506.9,16.5739
12530.1,15.9511
12553.3,15.3706
12576.5,14.8283
12599.7,14.3206
12622.9,13.8444
12646.1,13.3968
12669.3,12.9754
12692.5,12.5778
12715.8,12.202
12739,11.8462
12762.2,11.509
12785.4,11.1888
12808.6,10.8843
12831.8,10.5944
12855,10.3178
12878.2,10.0537
12901.4,9.8012
12947.9,9.32756
12994.3,8.89142
13040.7,8.48788
13087.1,8.11289
13133.6,7.76293
13180,7.43518
13226.4,7.12702
13272.8,6.83623
13319.2,6.56088
13365.7,6.29929
13412.1,6.04997
13458.5,5.8116
13504.9,5.58297
13551.4,5.36312
13597.8,5.15108
13644.2,4.946
13690.6,4.7471
13737,4.55377
13783.5,4.36537
13829.9,4.18136
13876.3,4.00122
13922.7,3.82462
13969.1,3.65119
14015.6,3.48068
14062,3.31294
14085.2,3.2301
14108.4,3.14796
14131.6,3.06654
14154.8,2.98589
14178,2.90606
14201.2,2.82712
14224.5,2.74915
14247.7,2.67234
14270.9,2.59683
14294.1,2.52283
14317.3,2.45058
14340.5,2.38043
14363.7,2.31277
14386.9,2.24811
14410.2,2.18705
14433.4,2.13042
14456.6,2.07918
14479.8,2.03456
14491.4,2.0152
14503,1.99813
14514.6,1.98358
14526.2,1.97187
14537.8,1.96333
14549.4,1.95835
14561,1.95737
14572.6,1.96088
14584.2,1.96947
14595.9,1.9838
14607.5,2.00463
14619.1,2.03282
14630.7,2.06945
14642.3,2.11564
14653.9,2.17287
14665.5,2.24269
14677.1,2.32715
14688.7,2.4284
14694.5,2.48628
14700.3,2.54935
14706.1,2.61813
14711.9,2.69308
14717.7,2.77486
14723.5,2.86377
14729.3,2.96056
14735.1,3.06593
14740.9,3.18083
14746.7,3.30573
14752.5,3.44175
14758.3,3.58994
14764.1,3.75176
14769.9,3.92794
14775.7,4.12021
14781.5,4.3302
14787.3,4.56016
14793.1,4.81137
14798.9,5.08652
14804.7,5.38826
14810.6,5.72018
14816.4,6.08454
14822.1,6.48575
14827.9,6.92824
14833.8,7.41796
14839.6,7.95906
14845.4,8.55903
14851.2,9.22559
14854.1,9.58786
14857,9.96903
14859.9,10.3716
14862.8,10.7971
14865.7,11.2471
14868.6,11.7232
14871.5,12.2272
14874.4,12.761
14877.3,13.3289
14880.2,13.9292
14883.1,14.5661
14886,15.2424
14888.9,15.9609
14891.8,16.7247
14894.7,17.537
14897.6,18.4014
14900.5,19.325
14903.4,20.3055
14906.3,21.3504
14909.2,22.4643
14912.1,23.6522
14915,24.9192
14917.9,26.2709
14920.8,27.713
14923.7,29.2568
14926.6,30.898
14929.5,32.6477
14932.4,34.5119
14935.3,36.4966
14938.2,38.6071
14941.1,40.8481
14944,43.2234
14947.5,46.2719
14951,49.5195
14954.5,52.9609
14958,56.5837
14961.5,60.3664
14965,64.2766
14972,72.2841
14975.5,76.2479
14979,80.0725
14982.5,83.6588
14986,86.901
14989.5,89.693
14993,91.9365
14996.5,93.5495
15000,94.4743
15003.6,94.6799
15007.1,94.1485
15010.7,92.921
15014.2,91.0655
15017.8,88.664
15021.4,85.8323
15024.9,82.6703
15028.5,79.2806
15035.6,72.1698
15042.8,65.1135
15046.3,61.7188
15049.9,58.4718
15053.4,55.3824
15057,52.4621
15061.9,48.6999
15066.9,45.2746
15071.8,42.1759
15076.8,39.3924
15081.7,36.8924
15086.6,34.6603
15091.6,32.6751
15096.5,30.9199
15101.4,29.3691
15106.4,28.0099
15111.3,26.8277
15116.2,25.8115
15121.2,24.9465
15126.1,24.2259
15131.1,23.6422
15136,23.1905
15140.9,22.8648
15145.9,22.6633
15150.8,22.5844
15155.8,22.6278
15160.7,22.7947
15165.6,23.0875
15170.6,23.5097
15175.5,24.0645
15180.4,24.7601
15185.4,25.6023
15190.3,26.5989
15195.2,27.7562
15200.2,29.0884
15205.1,30.6034
15210.1,32.3115
15215,34.2188
15220.3,36.5148
15225.6,39.0623
15230.9,41.8719
15236.2,44.9449
15241.6,48.2826
15246.9,51.8575
15252.2,55.6493
15257.5,59.6177
15262.8,63.7143
15268.1,67.8509
15273.4,71.9466
15278.8,75.8997
15284.1,79.6069
15289.4,82.943
15294.7,85.8112
15300,88.1238
15305.3,89.8192
15310.6,90.856
15315.9,91.2343
15321.2,90.9798
15326.6,90.1413
15331.9,88.7915
15337.2,87.0099
15342.5,84.8811
15347.8,82.4835
15353.1,79.9032
15363.8,74.4447
15369.1,71.6673
15374.4,68.9207
15379.7,66.2287
15385,63.6129
15389.2,61.6129
15393.4,59.675
15397.6,57.8027
15401.8,56.0022
15405.9,54.2658
15410.1,52.6019
15414.3,51.0019
15418.5,49.472
15422.7,48.0033
15426.9,46.6011
15431,45.2562
15435.2,43.973
15439.4,42.7429
15443.6,41.5694
15447.8,40.4444
15452,39.3709
15456.2,38.3416
15460.3,37.3567
15468.7,35.5137
15477.1,33.823
15485.5,32.2695
15493.8,30.8396
15502.2,29.5211
15510.6,28.303
15518.9,27.1756
15527.3,26.1289
15535.7,25.1575
15544.1,24.2534
15552.4,23.4102
15560.8,22.6226
15569.2,21.8855
15577.5,21.1945
15585.9,20.5458
15594.3,19.935
15602.7,19.3605
15611,18.8186
15619.4,18.3067
15627.8,17.8225
15636.1,17.3639
15644.5,16.929
15652.9,16.5161
15661.3,16.123
15669.6,15.7494
15678,15.3934
15686.4,15.0538
15703.1,14.4196
15719.9,13.839
15736.6,13.3053
15753.3,12.8135
15770.1,12.3585
15786.8,11.9362
15803.6,11.543
15820.3,11.1763
15837,10.8331
15853.8,10.5112
15870.5,10.2085
15887.3,9.92317
15904,9.65374
15920.8,9.39877
15937.5,9.15685
15954.2,8.92716
15971,8.70857
15987.7,8.50016
16004.5,8.30103
16021.2,8.11068
16037.9,7.92832
16054.7,7.75337
16088.2,7.42345
16121.7,7.1173
16155.1,6.83155
16188.6,6.56367
16222.1,6.31119
16255.6,6.07229
16289.1,5.84511
16322.6,5.62828
16356.1,5.42035
16389.5,5.22028
16423,5.02695
16456.5,4.8394
16490,4.65672
16523.5,4.4782
16557,4.30301
16590.4,4.13054
16623.9,3.96001
16657.4,3.79089
16690.9,3.62246
16724.4,3.4542
16757.9,3.28541
16791.3,3.1156
16824.8,2.94406
16858.3,2.7703
16891.8,2.59364
16908.6,2.50409
16925.3,2.41361
16942,2.32215
16958.8,2.22964
16975.5,2.13602
16992.2,2.04126
17009,1.94525
17025.7,1.84809
17042.5,1.74972
17059.2,1.65016
17076,1.54939
17092.7,1.44763
17109.4,1.34495
17126.2,1.24156
17159.7,1.03387
17176.4,0.930594
17193.2,0.8286
17201.5,0.778326
17209.9,0.728833
17218.3,0.680238
17226.6,0.632749
17235,0.586605
17243.4,0.54208
17251.8,0.499495
17260.1,0.45922
17268.5,0.421641
17272.7,0.404035
17276.9,0.387348
17281.1,0.371576
17285.2,0.356874
17289.4,0.34326
17293.6,0.330893
17297.8,0.319817
17302,0.310194
17306.2,0.302099
17310.4,0.295697
17314.6,0.2911
17318.7,0.28848
17322.9,0.287989
17327.1,0.289807
17331.3,0.294136
17335.5,0.301185
17339.7,0.311184
17343.9,0.324344
17345.9,0.33224
17348,0.341
17350.1,0.350694
17352.2,0.361363
17354.3,0.373106
17356.4,0.385854
17358.5,0.399703
17360.6,0.414701
17362.7,0.430977
17364.8,0.448425
17366.9,0.467174
17369,0.487279
17371.1,0.508903
17373.2,0.531903
17375.2,0.556439
17377.3,0.582579
17379.4,0.610529
17381.5,0.640095
17383.6,0.671482
17385.7,0.704769
17387.8,0.740214
17389.9,0.777565
17392,0.817077
17394.1,0.858848
17396.2,0.903192
17398.3,0.949794
17400.4,0.99921
17402.5,1.05109
17404.6,1.10604
17406.6,1.16368
17408.7,1.22439
17410.8,1.2883
17412.9,1.35591
17415,1.42671
17417.1,1.50119
17419.2,1.57951
17421.3,1.66226
17423.4,1.74884
17425.5,1.83983
17427.6,1.93543
17429.7,2.03636
17431.8,2.14188
17433.8,2.25271
17435.9,2.3691
17438,2.49192
17440.1,2.62027
17442.2,2.75503
17444.3,2.8965
17446.4,3.04575
17448.5,3.20169
17450.6,3.36538
17452.7,3.5372
17454.8,3.71845
17456.9,3.90781
17459,4.10657
17461,4.31521
17463.1,4.53529
17465.2,4.76524
17467.3,5.00662
17469.4,5.26002
17471.5,5.52733
17473.6,5.80666
17475.7,6.09991
17477.8,6.40778
17479.9,6.73261
17482,7.07206
17484.1,7.42848
17486.1,7.8027
17488.2,8.19756
17490.3,8.61022
17492.4,9.04351
17494.5,9.49844
17496.6,9.97842
17498.7,10.48
17500.8,11.0066
17502.9,11.5593
17505,12.1424
17507.1,12.7514
17509.2,13.3905
17511.3,14.061
17513.4,14.7678
17515.4,15.5055
17517.5,16.2789
17519.6,17.0895
17521.7,17.9429
17523.8,18.8324
17525.9,19.7634
17528,20.7375
17530.2,21.8356
17532.5,22.9868
17534.8,24.1924
17537,25.4538
17539.2,26.7721
17541.5,28.1481
17546,31.0752
17550.5,34.2345
17555,37.6175
17559.5,41.2055
17564,44.9673
17568.5,48.8575
17573,52.8153
17577.5,56.765
17582,60.6177
17586.5,64.2758
17591,67.6385
17595.5,70.6097
17600,73.1055
17604.5,75.0621
17609,76.4406
17613.5,77.2298
17618,77.4451
17622.5,77.1252
17627,76.3266
17631.5,75.1172
17636,73.5702
17640.5,71.7585
17645,69.7506
17654,65.3854
17658.5,63.1259
17663,60.866
17667.5,58.6339
17672,56.4511
17676.5,54.3099
17681.1,52.2461
17685.7,50.2668
17690.2,48.3799
17694.7,46.5787
17699.3,44.8672
17703.8,43.2438
17708.4,41.7091
17712.9,40.2533
17717.5,38.8762
17722,37.5738
17726.6,36.345
17731.1,35.1804
17735.7,34.0812
17740.2,33.0388
17744.8,32.0542
17749.3,31.1196
17753.9,30.234
17758.4,29.3943
17762.9,28.5993
17767.5,27.8428
17772,27.1241
17776.6,26.4407
17781.1,25.7919
17785.7,25.1727
17790.2,24.5828
17794.8,24.0202
17799.3,23.4845
17803.9,22.9719
17808.4,22.483
17817.5,21.5671
17826.6,20.7262
17835.7,19.954
17844.8,19.2413
17853.9,18.5834
17863,17.9734
17872.1,17.4076
17881.2,16.8813
17890.2,16.3905
17899.4,15.9315
17908.4,15.5024
17917.5,15.0995
17926.6,14.7216
17935.7,14.3656
17944.8,14.0305
17953.9,13.7142
17963,13.4153
17972.1,13.132
17981.2,12.8639
17990.3,12.6092
17999.4,12.3674
18008.5,12.1372
18017.6,11.9182
18026.7,11.7095
18035.8,11.5102
18053.9,11.1377
18072.1,10.7966
18090.3,10.483
18108.5,10.194
18126.7,9.92656
18144.9,9.67857
18163.1,9.44799
18181.2,9.23321
18199.4,9.03248
18217.6,8.8446
18235.8,8.66843
18254,8.50302
18272.2,8.34729
18290.4,8.20054
18308.6,8.06206
18326.8,7.93128
18344.9,7.80751
18363.1,7.6903
18399.5,7.47386
18435.9,7.27873
18472.2,7.10248
18508.6,6.94295
18545,6.7985
18581.4,6.66767
18617.8,6.54937
18654.1,6.44258
18690.5,6.3466
18726.9,6.26076
18763.2,6.18462
18799.6,6.11776
18836,6.05997
18872.4,6.01105
18908.8,5.97097
18945.1,5.93971
18981.5,5.91742
19017.9,5.90427
19054.2,5.90059
19090.6,5.90675
19127,5.92326
19163.4,5.95074
19199.8,5.98992
19236.1,6.04172
19272.5,6.10715
19308.9,6.1875
19345.2,6.28417
19381.6,6.39892
19418,6.53368
19454.4,6.69087
19490.8,6.87316
19527.1,7.0839
19563.5,7.32679
19599.9,7.60652
19636.2,7.92832
19672.6,8.29881
19690.8,8.50465
19709,8.72553
19727.2,8.96291
19745.4,9.21801
19763.6,9.49231
19781.8,9.78725
19799.9,10.105
19818.1,10.4472
19836.3,10.8163
19854.5,11.2143
19872.7,11.6445
19890.9,12.1095
19909.1,12.6127
19927.2,13.1574
19945.4,13.7483
19963.6,14.3897
19981.8,15.0866
20000,15.8442
20015.9,16.5608
20031.8,17.3328
20047.6,18.1661
20063.5,19.0651
20079.4,20.0368
20095.2,21.0864
20111.1,22.222
20127,23.4495
20142.9,24.7783
20158.8,26.2148
20174.6,27.7691
20190.5,29.4476
20206.4,31.2607
20222.2,33.2136
20238.1,35.315
20254,37.567
20269.4,39.8961
20284.8,42.366
20300.1,44.9736
20315.5,47.7034
20346.2,53.4493
20377,59.3343
20392.4,62.1994
20407.8,64.9195
20423.1,67.4195
20438.5,69.6138
20453.9,71.4243
20469.2,72.776
20484.6,73.6127
20500,73.896
20515.4,73.614
20530.8,72.7805
20546.1,71.4329
20561.5,69.6311
20576.9,67.4457
20592.2,64.9597
20607.6,62.2512
20623,59.401
20653.8,53.5359
20684.5,47.7948
20699.9,45.0583
20715.2,42.442
20730.6,39.9548
20746,37.6063
20758.1,35.8568
20770.2,34.193
20782.3,32.6134
20794.3,31.117
20806.4,29.6986
20818.5,28.3574
20830.6,27.0879
20842.7,25.8887
20854.8,24.7543
20866.9,23.6823
20879,22.669
20891,21.712
20903.1,20.8064
20915.2,19.9507
20927.3,19.1403
20939.4,18.374
20951.5,17.6477
20963.6,16.9597
20975.6,16.3075
20987.7,15.6895
21011.9,14.5457
21036.1,13.5134
21060.2,12.5796
21084.4,11.7329
21108.6,10.9634
21132.8,10.2626
21156.9,9.62283
21181.1,9.03812
21205.3,8.50259
21229.4,8.01137
21253.6,7.56002
21277.8,7.14526
21302,6.76368
21326.1,6.41252
21350.3,6.08928
21374.5,5.79215
21398.7,5.51926
21422.8,5.26911
21447,5.04048
21471.2,4.83237
21495.3,4.64398
21519.5,4.47471
21543.7,4.32413
21567.8,4.19213
21592,4.07864
21616.2,3.98384
21640.4,3.90805
21664.5,3.85192
21688.7,3.81621
21712.9,3.80193
21737.1,3.81038
21761.2,3.84311
21785.4,3.90198
21809.6,3.98922
21821.7,4.04431
21833.7,4.10745
21845.8,4.17914
21857.9,4.25971
21870,4.34973
21882.1,4.44956
21894.2,4.55991
21906.2,4.68116
21918.3,4.81413
21930.4,4.95941
21942.5,5.11772
21954.6,5.28966
21966.7,5.47638
21978.8,5.67843
21990.9,5.89713
22002.9,6.13314
22015,6.38795
22027.1,6.66257
22039.2,6.95826
22051.3,7.27613
22063.4,7.61815
22075.5,7.98533
22087.5,8.37994
22099.6,8.80312
22111.7,9.25747
22123.8,9.74469
22135.9,10.2669
22148,10.826
22160.1,11.4253
22172.2,12.0664
22184.2,12.753
22196.3,13.4868
22208.4,14.2721
22220.5,15.1105
22232.6,16.0066
22244.7,16.9623
22256.8,17.9823
22268.8,19.0684
22280.9,20.2256
22293,21.4551
22302.6,22.4864
22312.2,23.5663
22321.8,24.698
22331.4,25.8805
22350.6,28.4057
22369.8,31.1441
22388.9,34.0964
22408.1,37.2513
22427.3,40.5893
22446.5,44.0771
22465.7,47.6735
22484.9,51.3179
22504.1,54.9377
22523.2,58.4471
22542.4,61.7584
22561.6,64.7763
22580.8,67.4131
22600,69.5925
22619.2,71.261
22638.4,72.3852
22657.6,72.9589
22676.8,73.0004
22695.9,72.5492
22715.1,71.6604
22734.3,70.399
22753.5,68.8349
22772.7,67.0346
22791.9,65.0627
22830.2,60.8249
22849.4,58.6473
22868.6,56.4773
22887.8,54.34
22907,52.2557
22928.8,49.9688
22950.5,47.7805
22972.3,45.6966
22994.1,43.7223
23015.9,41.8561
23037.7,40.0978
23059.4,38.4431
23081.2,36.8875
23103,35.4252
23124.7,34.0525
23146.5,32.7624
23168.3,31.5509
23190.1,30.4117
23211.8,29.3407
23233.6,28.3328
23255.4,27.3835
23277.2,26.4881
23298.9,25.6437
23320.7,24.8459
23342.5,24.092
23364.3,23.3784
23386,22.7027
23407.8,22.0621
23429.6,21.4542
23451.3,20.8763
23473.1,20.327
23494.9,19.8042
23516.7,19.3061
23538.4,18.8308
23560.2,18.3773
23582,17.944
23603.8,17.5297
23647.3,16.7529
23690.8,16.0388
23734.4,15.3801
23777.9,14.7707
23821.5,14.2049
23865,13.6781
23908.6,13.1863
23952.1,12.7258
23995.7,12.2934
24039.2,11.8864
24082.8,11.5023
24126.3,11.1389
24169.9,10.7941
24213.4,10.4665
24257,10.1541
24300.5,9.85579
24344,9.57012
24387.6,9.29598
24431.1,9.03231
24474.7,8.7782
24518.2,8.53264
24561.8,8.29488
24605.3,8.06417
24648.9,7.83987
24692.4,7.62125
24736,7.40779
24779.5,7.19896
24823.1,6.99437
24866.6,6.79356
24910.2,6.59634
24931.9,6.49895
24953.7,6.40245
24975.5,6.3068
24997.2,6.21202
25019,6.1181
25040.8,6.0252
25062.6,5.93331
25084.3,5.84264
25106.1,5.75325
25127.9,5.66544
25149.7,5.57941
25171.4,5.49551
25193.2,5.41412
25215,5.33584
25236.8,5.26128
25258.5,5.19138
25280.3,5.12715
25302.1,5.07005
25313,5.04468
25323.9,5.02181
25334.8,5.00169
25345.6,4.9847
25356.5,4.9712
25367.4,4.96166
25378.3,4.95658
25389.2,4.95653
25400.1,4.96217
25411,4.97428
25421.8,4.99373
25432.7,5.0215
25443.6,5.0588
25454.5,5.10697
25465.4,5.16757
25476.3,5.24236
25487.2,5.3336
25498.1,5.44361
25508.9,5.57551
25519.8,5.73249
25530.7,5.91888
25541.6,6.13935
25552.5,6.39955
25563.4,6.70593
25568.8,6.87928
25574.3,7.06703
25579.7,7.27073
25585.1,7.49172
25590.6,7.73194
25596,7.99212
25601.5,8.27445
25606.9,8.58084
25612.4,8.91402
25617.8,9.27505
25623.2,9.66775
25628.7,10.0934
25634.1,10.5564
25639.6,11.0583
25645,11.6034
25650.5,12.1952
25655.9,12.8389
25661.3,13.5363
25666.8,14.2929
25672.2,15.1133
25677.7,16.004
25683.1,16.9664
25688.6,18.007
25694,19.1303
25700.6,20.6174
25707.2,22.2378
25713.9,24.0012
25720.5,25.9037
25727.1,27.9489
25733.8,30.1229
25740.4,32.4177
25747,34.8041
25753.6,37.2576
25760.2,39.73
25766.9,42.1784
25773.5,44.5378
25780.1,46.7526
25786.8,48.7529
25793.4,50.4854
25800,51.8945
25806.6,52.9477
25813.2,53.6216
25819.9,53.9158
25826.5,53.844
25833.1,53.4347
25839.8,52.7288
25846.4,51.7702
25853,50.6103
25859.6,49.2932
25866.2,47.8671
25879.5,44.8315
25886.1,43.283
25892.8,41.7486
25899.4,40.2406
25906,38.7761
25911.8,37.5446
25917.5,36.355
25923.2,35.2097
25929,34.1104
25934.8,33.0575
25940.5,32.0509
25946.2,31.0898
25952,30.1733
25957.8,29.2998
25963.5,28.468
25969.2,27.676
25975,26.9222
25980.8,26.2046
25986.5,25.5216
25992.2,24.8713
25998,24.252
26003.8,23.6621
26009.5,23.0999
26015.2,22.5639
26021,22.0527
26026.8,21.5649
26032.5,21.0991
26038.2,20.6541
26044,20.2287
26049.8,19.8219
26055.5,19.4326
26067,18.7027
26078.5,18.0319
26090,17.414
26101.5,16.8434
26113,16.3153
26124.5,15.8255
26136,15.3702
26147.5,14.946
26159,14.55
26170.5,14.1796
26182,13.8325
26193.5,13.5066
26205,13.2
26216.5,12.9112
26228,12.6386
26239.5,12.3809
26251,12.1369
26262.5,11.9055
26274,11.6858
26285.5,11.4769
26297,11.278
26308.5,11.0884
26320,10.9074
26331.5,10.7343
26343,10.5688
26366,10.2581
26389,9.97176
26412,9.70683
26435,9.46077
26458,9.23143
26481,9.01696
26504,8.81577
26527,8.62647
26550,8.44786
26573,8.2789
26596,8.11866
26619,7.96633
26642,7.82119
26665,7.68261
26688,7.55003
26711,7.42293
26734,7.30086
26757,7.18341
26780,7.07022
26826,6.85533
26872,6.65386
26918,6.46393
26964,6.28392
27010,6.1125
27056,5.94852
27102,5.79098
27148,5.63903
27194,5.49193
27240,5.34901
27286,5.20969
27332,5.07345
27378,4.93982
27424,4.80838
27470,4.67874
27516,4.55056
27562,4.4235
27608,4.29729
27654,4.17165
27700,4.04635
27746,3.9212
27792,3.79603
27838,3.67072
27884,3.54521
27930,3.41952
27976,3.29376
28022,3.16819
28045,3.10561
28068,3.04326
28091,2.98125
28114,2.91969
28137,2.85873
28160,2.79856
28183,2.7394
28206,2.68151
28229,2.62524
28252,2.57096
28275,2.51918
28298,2.47048
28321,2.42556
28344,2.3853
28367,2.35076
28390,2.32325
28413,2.30436
28436,2.29606
28459,2.3008
28470.5,2.30898
28482,2.3216
28493.5,2.33918
28505,2.36226
28516.5,2.39147
28528,2.42752
28539.5,2.47119
28551,2.52338
28562.5,2.58508
28574,2.65743
28585.5,2.74171
28597,2.83937
28608.5,2.95206
28620,3.08164
28631.5,3.23023
28643,3.40026
28654.5,3.59447
28666,3.81602
28671.8,3.93815
28677.5,4.06849
28683.2,4.20759
28689,4.356
28694.8,4.51434
28700.5,4.68324
28706.2,4.86341
28712,5.05559
28717.8,5.26056
28723.5,5.47919
28729.2,5.71237
28735,5.96107
28740.8,6.22633
28746.5,6.50926
28752.2,6.81102
